Model,Launch,Code name,Fab (nm),Bus interface,Core config1,Clock speed,,,Fillrate,,Memory,,,,Supported API version,,Processing power (GFLOPS)2,TBP (Watts),Notes
,,,,,,Core (MHz),Shader (MHz),Memory (MT/s),Pixel (GP/s),Texture (GT/s),Size (MB),Bandwidth (GB/s),Bus type,Bus width (bit),Direct3D,OpenGL,,,
GeForce 710M,January 2013,GF117,28,PCIe 2.0 ×16,96:16:4,800,1600,1800,3.2,12.8,10242048,14.4,DDR3,64,12,4.5,307.2,12,OEM. About 115% of Mobile 620  ; Desktop 530date=June 2015
GeForce GT 720M," April 1, 2013",,,,,938,1876,2000,3.8,15.0,2048,16.0,,,,,360.19,?,OEM. About 130% of Mobile 625/630  ; Desktop 620date=June 2015
GeForce GT 720M,"December 25, 2013",GK208,,PCIe 2.0 x8,192:16:8,719,719,,3.032,12.13,,12.8,,,,,291,22,"Kepler, similar to 730M with half of the cores disabled"
GeForce GT 730M,January 2013,GK208,,PCIe 3.0 ×8,384:32:8(2 SMX),719,719,,5.8,23.0,,16.0,,128,,,552.2,33," Kepler, similar to Desktop GT640"
GeForce GT 735M,April 1, 2013",,,,,889,889,,7.11,28.4,,,,64,,,682.8,?," Kepler, similar to Desktop GT640"
GeForce GT 740M,,,,,,980,980,1800,7.84,31.4,,,,,,,14.4,,752.6," Kepler, similar to Desktop GT640."
GeForce GT 740M,,GK107,PCIe 3.0 ×16,384:32:16(2 SMX),810,28.880,DDR3GDDR5,128,622.1,45,about 76% of Desktop GTX650date=June 2015,,
GeForce GT 745M,,,,,837,837,20005000,,13.4,,26.8,2048,3280,DDR3GDDR5,,,642.8,about 79% of Desktop GTX650date=June 2015
GeForce GT 750M,,,,,967,967,,,15.5,30.9,742.7,,,,,,50,about 91% of Desktop GTX650date=June 2015
GeForce GT 755M,,,,,?,1020,1020,,5400,15.7,31.4,,,,,,,86.4,GDDR5,783,about 93% of Desktop GTX650date=June 2015
GeForce GTX 760M,May 2013,GK106,,768:64:16(4 SMX),719,719,4000,,10.5,42.1,64,1104,55,about 71% of Desktop GTX 650Tidate=June 2015
GeForce GTX 765M,,,,,863,863,,,13.6,54.4,,1326,65,about 92% of Desktop GTX 650Tidate=June 2015
GeForce GTX 770M,,,960:80:24(5 SMX),797,797,19.5,,64.9,3072,96,192,1530,75,about 83% of Desktop GTX660date=June 2015
GeForce GTX 780M,,GK104,1536:128:32(8 SMX),,,5000,26.3,105.3,4096,160,256,2448,122,about 78% of Desktop GTX770date=June 2015
Model,Launch,Code name,Fab (nm),Bus interface,Core config1,Clock speed,,,Fillrate,,Memory,,,,Supported API version,,Processing power (GFLOPS)2,TBP (Watts),,Notes
,,,,,,Core (MHz),Shader (MHz),Memory (MT/s),Pixel (GP/s),Texture (GT/s),Size (MB),Bandwidth (GB/s),Bus type,Bus width (bit),Direct3D,OpenGL,,,,
