,vsingular,,,,,,,valign="top" |plural,,,,,,,valign="top"|indef.
,v1st,v2nd,,v3rd,,,,valign="top"|1st,valign="top"|2nd,valign="top" |3rd,,,,,
,,familiar,formal,m.,f.,n.,pan-gender,,,m.,f.,n.,pan-gender,Reflexive,
English,I,you (thou),you,he,she,it,he/it,we,you,,,,they,,one
Ido,me,tu,vu,il(u),el(u),ol(u),lu,ni,vi,ili,eli,oli,li,su,on(u)
Novial,me,vu,vu,lo,la,lu(m),le,nus,vus,los,las,lus,les,se,on
