,Maximum file size,Partial file loading,Disk sector editing,Process memory editing,Data inspector,Bitwise operation,Insert/delete bytes,Character encodings(Character encodings),Search Unicode,File format,Disassembler,File compare,Find in files,Bookmarks,Macro,Text editor
HxD,8 EiBEiB,Yes,Windows 9x/NT and up,Yes,Yes,Yes,Yes," ANSI, ASCII, OEM, EBCDIC, Macintosh ",Yes,No,Yes,Yes,Yes,Yes,,No
010 Editor,8 EiB,Yes,Yes,WinNT only,Yes,Yes,Yes," ANSI, OEM, Unicode, Unicode, Unicode, Custom ",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
Beye,8 Pebibyte,Yes,No,,,Yes,Yes," ANSI, EBCDIC, EBCDIC, Macintosh ",Yes,," Atmel AVR, Atmel AVR, Atmel AVR, Atmel AVR, Atmel AVR, Atmel AVR/Atmel AVR, Atmel AVR, Atmel AVR ",,,Yes,No
Bvi,Unlimited[ Wikipedia:Citation needed ],Yes,,,,Yes,Yes," ANSI, ASCII ",,No,No,,Yes and replace,,Yes
Emacs,Limited by RAM,,No,No,No,No,Yes,,,No,No,,,,Yes,Yes
FlexHex,Unlimited[ Wikipedia:Citation needed ],Yes,Yes,,Yes,Yes,Yes," ANSI, OEM, UTF-16 ",Yes,Yes,No,Yes,No,Yes,,No
Frhed,Limited by RAM,Yes,No(read only),,,Yes,Yes," ANSI, OEM ",Yes,Yes,No,Yes,No,Yes,No
Hiew,Unlimited[ Wikipedia:Citation needed ],Yes,WinNT only,,Yes,Yes,Yes," ASCII,OEM, ASCII,Custom ",Yes,Yes," X86, X86, X86, SSE 4.2, X86 - all assembler, X86 ",,Yes,Yes,Yes
VEDIT," Standard, 2 GiB, Pro 64, unlimited[ Wikipedia:Citation needed ] ",Yes,DOS version only,,No,Yes,Yes," ANSI, OEM, EBCDIC, EBCDIC, custom ",No,No,No,Yes,Yes,Yes,Yes,Yes
UltraEdit,>4 GiB,Yes,No,No,No,No,Yes," ANSI, OEM, EBCDIC, EBCDIC, Mac, Unix, UTF-8 ",Yes,Yes,No,Yes,Yes,Yes
WinHex,Unlimited[ Wikipedia:Citation needed ],Yes,Yes,,Yes,Yes,Yes," Partial support of these formats: ANSI, UNICODE, OEM, UTF-8/UTF-8, UTF-8, UTF-8 ",Yes,Yes,Only x86 Intel opcodes,Yes,Yes and replace,,Yes[3],No
Vim (text editor),Limited by RAM,No,No,No,No,Yes[4],Yes," ASCII, ISO-8859, DOS (OEM), UTF-8, UTF-16, partial EBCDIC (compilation required), unicode ",Yes,No,No,Yes[5],No,Plug-in[6],Yes,Yes
,Maximum file size,Partial file loading,Disk sector editing,Process memory editing,Data inspector,Bitwise operation,Insert/delete bytes,Character encodings(Character encodings),Search Unicode,File format,Disassembler,File compare,Find in files,Bookmarks,Macro,Text editor
