Model (Codename),Release Date &amp; Price,Microarchitecture &amp; Microarchitecture,Transistors &amp; Die Size,Core,,FillrateFillrateFillrateFillrate,,Processing powerGFLOPSGFLOPS (GFLOPS),,,Memory,,,,TBP,Bus interface
,,,,Config[e],ClockHertz (Hertz),Texture  (Texel (graphics)/s),Pixel  (Pixel/s),Half-precision floating-point format,Single precision floating-point format,Double precision floating-point format,Bus type &amp; width,Size  (Gibibyte),Clock  (Transfer (computing)),Bandwidth  (Gigabyte/s),,
Radeon VII (Vega 20) [108][109][110][111][112][113]," February 7, 2019 $699 USD ",Graphics Core Next Graphics Core Next Graphics Core Next,13.2×109 331 mm2,3840:240:64 60 CU,1400  1750,336  420,89.6  112," 22,272  27,648  "," 11,136  13,824  "," 2,784  3,458.5  ",High Bandwidth Memory 4096-bit,16,2000,1028,300 W,PCIe x16
