Country,Highest payload capacity,,,,,
Low Earth orbit,,,Geostationary transfer orbit,,
,Launch Vehicle,Payload capacity,Active since,Launch Vehicle,Payload capacity,Active since
,//upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flag_of_the_People%27s_Republic_of_China.svg/23px-Flag_of_the_People%27s_Republic_of_China.svg.png China,Long March 5," 25,000 kg (55,000 lb) ",2016,Long March 5," 14,000 kg (31,000 lb) ",2016
//upload.wikimedia.org/wikipedia/en/thumb/9/9e/Flag_of_Japan.svg/23px-Flag_of_Japan.svg.png Japan,H-IIB," 16,500 kg (36,400 lb) ",2009,H-IIB," 8,000 kg (18,000 lb) ",2009
//upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png India,Geosynchronous Satellite Launch Vehicle Mk III," 10,000 kg (22,000 lb) ",2017,Geosynchronous Satellite Launch Vehicle Mk III," 4,000 kg (8,800 lb) ",2017
//upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Flag_of_Israel.svg/21px-Flag_of_Israel.svg.png Israel,Shavit," 800 kg (1,800 lb) ",1988,Not any yet,,
//upload.wikimedia.org/wikipedia/commons/thumb/5/51/Flag_of_North_Korea.svg/23px-Flag_of_North_Korea.svg.png North Korea,Unha-3,200 kg (440 lb),2009,Not any yet,,
//upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Flag_of_Iran.svg/23px-Flag_of_Iran.svg.png Iran,Safir (rocket),50 kg (110 lb),2008,Not any yet,,
