Name,Ad-free,Concurrent Versions System,Git (software),Subversion (software),GNU arch,Notes
Drupal,Yes,No,Yes,No,No,Only for Drupal related projects.
Freedesktop.org,Yes,No,Yes,No,No," Only for interoperability and shared base technology for free software desktop environments on Gnu/Linux and other Gnu/Linux-like operating systems, including the Gnu/Linux and Gnu/Linux. "
Mozdev.org,Yes,Yes,Unknown,No,No,Only for Mozilla-related projects.
Name,Ad-free,Concurrent Versions System,Git (software),Subversion (software),GNU arch,Notes
