Model,Code name,Fab (Nanometer),Computer bus Computer bus,Core clock (Hertz),Shader clock (Hertz),Memory clock (Hertz),Core config12,Fillrate,,Memory,,,,Processing power (GFLOPS),Supported Application programming interface version,,Thermal design power (Watts),Notes
,,,,,,,,Pixel (Pixel/s),Texture (Texel (graphics)/s),Size (Megabyte),Bandwidth (Gigabyte/s),Bus type,Bus width (Bit),Single precision floating-point format,Direct3D,OpenGL,,
Quadro 500M,GF108,40,PCIe 2.0 ×16,700,1400,1800,96:16:4,2.8,11.2,1024,28.8,DDR3,128,268.8,11.0,4.5,35,
Quadro 1000M,,,,,,,,,,2048,,,,,,,45,Dell Precision M4600
Quadro 2000M,,,,,,,,,,,,,,GF106,,,550,1100,192:32:16,8.8,17.6,422.4,55,Dell Precision M4600
Quadro 3000M,,,,,,,,,,,GF104,450,900,2500,,,240:40:32,14.4,18,80,GDDR5,256,432,75,Dell Precision M6600
Quadro 4000M,,,,,,,,,,,,475,950,,,,336:56:32,15.2,26.6,,,,638.4,100,Dell Precision M6600
Quadro 5000M,GF100,405,810,2400,320:40:32,12.96,16.2,76.8,518.4,Dell Precision M6500,
Quadro 5010M,GF110,450,900,2600,384:48:32,14.4,21.6,4096,83.2,691.2,Dell Precision M6600,,
