Country,Program,,First successful human spaceflight,,Status
,Name,Period,Year,Spacecraft,
//upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flag_of_the_People%27s_Republic_of_China.svg/23px-Flag_of_the_People%27s_Republic_of_China.svg.png China,Shuguang (spacecraft),1968-72,N/A,Shuguang-1,Cancelled
,Fanhui Shi Weixing,1978-80,N/A,Piloted FSW satellite,Cancelled
,Shenzhou program,1992- present,2003,Shenzhou 5,Ongoing
//upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png India,Indian Human Spaceflight Programme,2007- present,2021 (Planned) Before August 2022 (Scheduled),Gaganyaan,Ongoing
//upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Flag_of_Iran.svg/23px-Flag_of_Iran.svg.png Iran,Iranian manned spaceship project,2015-17,TBD,Class E Kavoshgar,On hold
